Geo,Year,RuralArea,TownArea,UrbanArea
94,2016,264.8895914063797,694.3059271933017,0.0
95,2016,0.0,60.06099480329158,0.0
96,2016,0.0,36.94212119874073,0.0
97,2016,0.0,192.66734904418956,0.0
98,2016,1606.6454757204178,0.0,0.0
99,2016,0.0,0.0,27.262983073562385
100,2016,0.0,41.98959856325568,81.85616134002758
101,2016,2780.852032855904,0.0,0.0
102,2016,0.0,214.02846894591625,0.0
103,2016,0.0,40.681495051479736,10.696120217014805
104,2016,0.0,80.80511951816395,0.0
105,2016,0.0,160.38037160023077,0.0
106,2016,0.0,109.35169062329683,0.0
107,2016,0.0,84.02413235517763,0.0
108,2016,0.0,446.67124826791684,0.0
109,2016,0.0,430.9578576189839,0.0
110,2016,314.0764523936966,0.0,0.0
111,2016,0.0,59.36759200992576,0.0
112,2016,0.0,77.73178365156804,0.0
113,2016,0.0,122.13351246518205,0.0
114,2016,682.8790793628311,0.0,0.0
115,2016,6012.522427610129,0.0,0.0
116,2016,0.0,79.77608224535979,0.0
117,2016,0.0,77.62337898366522,0.0
118,2016,3121.3601028511416,0.0,0.0
119,2016,0.0,515.2949864269449,0.0
120,2016,25346.462532717214,0.0,0.0
121,2016,0.0,450.54801768740276,0.0
122,2016,0.0,119.95319318630719,0.0
123,2016,0.0,295.1282436553789,0.0
124,2016,0.0,118.691815481721,0.0
125,2016,0.0,151.98480156180227,0.0
126,2016,26.911057765303504,107.75257703212735,0.0
127,2016,0.0,107.84486380078333,0.0
128,2016,337.7531248452004,0.0,0.0
129,2016,257.24308354885784,0.0,0.0
130,2016,1015.7198950372842,0.0,0.0
131,2016,1868.8084271870666,0.0,0.0
132,2016,0.0,267.75884730629207,0.0
133,2016,0.0,444.74582828172765,0.0
134,2016,65.06714554685716,0.0,0.0
135,2016,0.0,311.0039097668397,0.0
136,2016,0.0,267.7724225376008,0.0
137,2016,0.0,160.8191478838693,0.0
138,2016,0.0,293.82766388325825,0.0
139,2016,0.0,160.92775295421762,0.0
140,2016,0.0,668.3052884002677,0.0
141,2016,32.82200052171622,0.0,0.0
142,2016,42.68074604343665,0.0,0.0
143,2016,23977.993251682594,0.0,0.0
144,2016,0.0,126.8693425256731,0.0
145,2016,0.0,689.557279725672,0.0
146,2016,19.284876185886983,0.0,0.0
147,2016,0.0,486.7646795000353,0.0
148,2016,69.8759269633612,0.0,0.0
149,2016,104.57850709606761,0.0,0.0
150,2016,0.0,215.07774705063443,0.0
151,2016,547.3900469510334,0.0,0.0
152,2016,32.98809642005619,0.0,0.0
153,2016,2060.084940864281,0.0,0.0
154,2016,13077.692147510661,0.0,0.0
155,2016,24.76052685781599,0.0,0.0
156,2016,59.37928486877841,0.0,0.0
157,2016,0.0,100.44449228417912,0.0
158,2016,428.34446675274694,363.4303389264803,0.0
159,2016,242.3693279433257,0.0,0.0
160,2016,14.976656551047476,0.0,0.0
161,2016,2770.0244285481804,0.0,0.0
162,2016,429.5674717828384,0.0,0.0
163,2016,1460.3660031149936,0.0,0.0
164,2016,0.0,191.04228124222982,0.0
165,2016,0.0,129.76397435635,0.0
166,2016,1947.8382022509384,0.0,0.0
167,2016,673.8489378565645,0.0,0.0
168,2016,6682.4533400557375,0.0,0.0
169,2016,692.7372958754027,0.0,0.0
170,2016,53.01613413438014,274.0300134716457,0.0
171,2016,2944.0334557268075,0.0,0.0
172,2016,319.90361243466606,127.5284117809662,0.0
173,2016,0.0,216.74790111487744,0.0
174,2016,70.8625449398108,129.64109468021667,0.0
175,2016,1172.146446381417,0.0,0.0
176,2016,0.0,240.9031594977832,0.0
177,2016,1415.609360918344,0.0,0.0
178,2016,5.25126844891442,452.2646634331575,0.0
179,2016,0.0,322.228234299058,0.0
180,2016,868.0749859243299,13.685736005812542,0.0
181,2016,1594.4228343533637,0.0,0.0
182,2016,866.520488851739,0.0,0.0
183,2016,1888.4600945474685,0.0,0.0
184,2016,0.0,289.8940359137101,0.0
185,2016,1737.3957667812135,0.0,0.0
186,2016,1517.5486906953834,0.0,0.0
187,2016,415.54366325821474,0.0,0.0
188,2016,2014.6872015208228,0.0,0.0
189,2016,0.0,183.650506102056,0.0
190,2016,13079.714796452652,0.0,0.0
191,2016,2022.9001314903303,0.0,0.0
192,2016,0.0,190.88006936730324,0.0
193,2016,2035.3368420142049,0.0,0.0
194,2016,717.7345824862995,0.0,0.0
195,2016,5159.703121188029,0.0,0.0
196,2016,515.7047043511933,0.0,0.0
197,2016,1225.482695117311,0.0,0.0
198,2016,954.8711769908184,0.0,0.0
199,2016,451.53581801401714,0.0,0.0
200,2016,106.8537047107458,52.70001040434079,0.0
201,2016,986.8833664382821,0.0,0.0
202,2016,106.3160894580919,193.2908144650169,0.0
203,2016,790.6459592749751,0.0,0.0
204,2016,28.091450443668222,0.0,0.0
205,2016,187.09923591459162,0.0,0.0
206,2016,748.8016625615403,0.0,0.0
207,2016,531.4882473090274,0.0,0.0
208,2016,0.0,117.18505882612854,0.0
209,2016,1304.9524515856328,0.0,0.0
210,2016,271.0788579365268,326.61507908443195,0.0
211,2016,4714.528580398782,0.0,0.0
212,2016,351.8202506580461,0.0,0.0
213,2016,820.5866479828969,0.0,0.0
214,2016,596.0079600865042,0.0,0.0
215,2016,1666.7557817263075,0.0,0.0
216,2016,584.3602489150721,0.0,0.0
217,2016,743.6013254127238,307.9156160640848,0.0
218,2016,21.94572717014247,16.415841237255595,0.0
219,2016,2526.9057065815473,0.0,0.0
220,2016,0.0,725.0006328750252,0.0
221,2016,256.98970917226643,0.0,0.0
222,2016,243.451112187522,0.0,0.0
223,2016,527.3932192894148,0.0,0.0
224,2016,547.231902955145,0.0,0.0
225,2016,686.9142356845059,0.0,0.0
226,2016,635.1253739840641,0.0,0.0
227,2016,2219.9723167319607,0.0,0.0
228,2016,356.21329318492053,0.0,0.0
229,2016,697.3117220236074,0.0,0.0
230,2016,952.9137830979289,0.0,0.0
231,2016,522.988535140191,0.0,0.0
232,2016,519.9806518189439,0.0,0.0
233,2016,0.0,252.80124349461425,0.0
234,2016,467.05714389802546,0.0,0.0
235,2016,394.24618263604395,0.0,0.0
236,2016,1364.6419902501766,0.0,0.0
237,2016,859.3288462111327,0.0,0.0
238,2016,783.5661315050656,0.0,0.0
239,2016,0.0,313.07526701552393,0.0
240,2016,680.754409081021,0.0,0.0
241,2016,698.3676908200048,0.0,0.0
242,2016,922.1140255933826,0.0,0.0
243,2016,634.6692474417382,0.0,0.0
244,2016,849.9323965585493,0.0,0.0
245,2016,566.8181916233677,0.0,0.0
246,2016,864.2715101532754,0.0,0.0
247,2016,606.6022940782088,0.0,0.0
248,2016,323.63140650595403,0.0,0.0
249,2016,497.42146708486223,196.6634619058606,0.0
250,2016,2731.6947970352303,0.0,0.0
251,2016,0.0,318.0940345451743,0.0
252,2016,361.66792772870633,0.0,0.0
253,2016,404.8028796287891,0.0,0.0
254,2016,276.148114514342,0.0,0.0
255,2016,375.6509739901641,0.0,0.0
256,2016,218.02069325191408,0.0,0.0
257,2016,691.5006788159805,0.0,0.0
258,2016,869.8064445744147,0.0,0.0
259,2016,878.8986253873877,0.0,0.0
260,2016,177.37469559262036,176.69215238408015,0.0
261,2016,188.26649274697095,0.0,0.0
262,2016,6558.50358039946,0.0,0.0
263,2016,95.23206421845396,150.7041806855332,0.0
264,2016,14669.998745441695,0.0,0.0
265,2016,0.0,179.8354985512889,0.0
266,2016,0.0,223.14295496608378,0.0
267,2016,329.9358460491585,0.0,0.0
268,2016,341.0010774718571,0.0,0.0
269,2016,0.0,325.13417408864706,0.0
270,2016,1547.1726359019372,0.0,0.0
271,2016,0.0,236.2655324343094,0.0
272,2016,49.85852287516383,155.132899883191,0.0
273,2016,131.09169133716182,0.0,0.0
274,2016,563.6130778150488,0.0,0.0
275,2016,0.0,19.771776796075393,0.0
276,2016,0.0,14.774290257487362,0.0
277,2016,1083.7916056664267,0.0,0.0
278,2016,885.1420200553423,0.0,0.0
279,2016,154.51007691233207,91.24156518380163,0.0
280,2016,1.9093742539847796,191.16397492048907,0.0
281,2016,462.25545186835643,0.0,0.0
282,2016,877.303167144239,0.0,0.0
283,2016,304.59350503836504,0.0,0.0
284,2016,40.89877346993019,0.0,0.0
285,2016,298.9431955311384,0.0,0.0
286,2016,40.47585727452581,0.0,0.0
287,2016,2608.8875568189787,0.0,0.0
288,2016,1849.7405013453922,0.0,0.0
289,2016,630.0992407355169,0.0,0.0
290,2016,21.659156828809678,1013.3354564462861,0.0
291,2016,1042.133828421584,0.0,0.0
292,2016,19.622021845567495,0.0,0.0
293,2016,151.74331711971703,0.0,0.0
294,2016,304.5113454576128,0.0,0.0
295,2016,549.3857629349851,0.0,0.0
296,2016,0.0,223.3954972676461,0.0
297,2016,0.0,158.9831970600814,0.0
298,2016,324.49742004076194,92.27018280520218,0.0
299,2016,684.0823688184735,0.0,0.0
300,2016,0.0,537.4068935261046,0.0
301,2016,235.91429935258645,45.3067728895919,0.0
302,2016,0.0,186.2215306173307,0.0
303,2016,0.0,109.71052066619141,0.0
304,2016,8138.0049385139855,0.0,0.0
305,2016,0.0,113.63944155713762,0.0
306,2016,0.0,39.64573965789978,0.0
307,2016,230.2761341444273,44.440349557025144,0.0
308,2016,4094.795594209245,0.0,0.0
309,2016,0.0,343.3452864562961,0.0
310,2016,0.0,135.2262816692309,0.0
311,2016,0.0,174.96601021017534,0.0
312,2016,0.0,96.58748632164844,0.0
313,2016,0.0,182.24786875192513,0.0
314,2016,2647.6934066388053,0.0,0.0
315,2016,395.343004765659,0.0,0.0
316,2016,0.0,46.729181244072166,0.0
317,2016,2119.487357851064,0.0,0.0
318,2016,89.69805909705316,0.0,0.0
319,2016,77.15216277876854,0.0,0.0
320,2016,0.0,83.38908420188773,0.0
321,2016,0.0,56.37718667361057,0.0
322,2016,0.0,273.92044548714046,0.0
323,2016,414.1707335138044,336.4339317138508,0.0
324,2016,738.6423500362304,0.0,0.0
325,2016,605.4283117389949,0.0,0.0
326,2016,754.9071950872335,0.0,0.0
327,2016,640.4392899896329,179.617708957369,0.0
328,2016,0.0,240.83178125253798,0.0
329,2016,1711.8062583959666,0.0,0.0
330,2016,0.0,157.37673440948498,0.0
331,2016,987.8381849444598,577.0878769849752,0.0
332,2016,248.04965650773204,0.0,0.0
333,2016,0.0,158.63539933981073,0.0
334,2016,0.0,73.34369840830124,0.0
335,2016,0.0,84.23973454285994,0.0
336,2016,0.0,300.72053122825446,0.0
337,2016,983.1961298794511,0.0,0.0
338,2016,0.0,47.90143795800888,0.0
339,2016,0.0,125.6061961822229,0.0
340,2016,0.0,74.3575576226521,0.0
341,2016,0.0,122.76167466379353,0.0
342,2016,0.0,120.10518140412098,0.0
343,2016,0.0,104.69025748178575,0.0
344,2016,0.0,360.3084523768934,0.0
345,2016,0.0,47.14528687992079,0.0
346,2016,0.0,86.39108195043606,0.0
347,2016,57.12857680006118,0.0,0.0
348,2016,0.0,216.60026301851906,0.0
349,2016,0.0,123.68878860915548,0.0
350,2016,0.0,174.42670299693006,0.0
351,2016,145.72249419513824,0.0,0.0
352,2016,0.0,105.2585505148028,0.0
353,2016,0.0,49.31862497135359,0.0
354,2016,1.294756519037888,98.84690610635427,0.0
355,2016,49.29057612761875,0.0,0.0
356,2016,34.30817227358014,0.0,0.0
357,2016,399.2609912979347,0.0,0.0
358,2016,256.63466114393094,0.0,0.0
359,2016,0.0,148.36737671982578,0.0
360,2016,0.0,113.72157829452019,0.0
361,2016,0.0,66.06741028413308,0.0
362,2016,0.0,15.056806148030557,0.0
363,2016,886.6302817703613,114.51892423429334,0.0
364,2016,0.0,134.5588163806917,0.0
365,2016,0.0,146.99026639028784,0.0
366,2016,0.0,40.72734859419949,0.0
367,2016,0.0,165.55488237483024,0.0
368,2016,0.0,83.92073745068349,0.0
369,2016,0.0,130.3129350684191,0.0
370,2016,133.10203013689988,0.0,0.0
371,2016,244.7008863272273,0.0,0.0
372,2016,0.0,83.70193503247958,0.0
373,2016,0.0,113.98420805255223,0.0
374,2016,0.0,46.08113232812633,0.0
375,2016,0.0,98.83213327330631,0.0
376,2016,0.0,100.61667168709599,0.0
377,2016,0.0,245.80270801700325,0.0
378,2016,0.0,16.28522236700347,0.0
379,2016,91.5567431200615,0.0,0.0
380,2016,0.0,71.19936484820006,0.0
381,2016,0.0,97.3503356616043,0.0
382,2016,0.0,85.49933055837319,0.0
383,2016,321.99405510999117,0.0,0.0
384,2016,0.0,47.233452003515104,0.0
385,2016,0.0,89.41152526554754,0.0
386,2016,34.35892958374355,175.27252290383535,0.0
387,2016,682.8534663992251,0.0,0.0
388,2016,665.7394121011874,0.0,0.0
389,2016,857.7985523740377,130.9622834088477,0.0
390,2016,0.0,151.49462551493343,0.0
391,2016,991.944561967008,0.0,0.0
392,2016,0.0,124.15362943553498,0.0
393,2016,983.2345827402897,0.0,0.0
394,2016,148.30766064956572,658.1064282862936,0.0
395,2016,0.0,193.19590987215477,0.0
396,2016,0.0,143.55831082392615,0.0
397,2016,0.0,104.85063191232504,0.0
398,2016,1024.3961998420355,0.0,0.0
399,2016,0.0,32.83478148129883,0.0
400,2016,0.0,65.32754465554163,0.0
401,2016,0.0,175.32286015182368,0.0
402,2016,2129.076413556133,0.0,0.0
403,2016,0.0,138.7775654671804,0.0
404,2016,6344.481971601397,0.0,0.0
405,2016,0.0,65.29853259408773,0.0
406,2016,0.0,52.20332182712678,0.0
407,2016,0.0,65.41238710591914,0.0
408,2016,0.0,78.46239566554496,0.0
409,2016,193.08967448399935,0.0,0.0
410,2016,0.0,20.54753207644159,0.0
411,2016,0.0,128.11239674490614,0.0
412,2016,0.0,13.445728058932062,0.0
413,2016,0.0,125.25982725559462,0.0
414,2016,0.0,118.6421732203017,0.0
415,2016,0.0,37.58465728674625,0.0
416,2016,232.54480975114683,0.0,0.0
417,2016,0.0,52.2743150401115,0.0
418,2016,0.0,76.20108063215828,0.0
419,2016,0.0,62.04300534411929,0.0
420,2016,141.39232783448085,0.0,0.0
421,2016,0.0,248.8895590259388,0.0
422,2016,0.0,41.6006580601658,162.17854113551442
423,2016,0.0,88.90925882189278,0.0
424,2016,0.0,17.90315567738484,0.0
425,2016,0.0,66.44519885821163,0.0
426,2016,0.0,63.190472914538375,0.0
427,2016,0.0,40.237591285137825,0.0
428,2016,0.0,51.24636411002289,0.0
429,2016,0.0,38.07807236285394,0.0
430,2016,0.0,95.71819570634011,0.0
431,2016,786.1812755325329,0.0,0.0
432,2016,0.0,87.58966392463347,0.0
433,2016,0.0,108.81182491262551,0.0
434,2016,0.0,110.83846939147408,0.0
435,2016,0.0,72.87559290276212,0.0
436,2016,0.0,34.744782063223276,0.0
437,2016,0.0,0.0,99.19303288794494
438,2016,0.0,42.47797399085492,0.0
439,2016,0.0,53.903986489293416,0.0
440,2016,0.0,18.713188810209765,0.0
441,2016,0.0,0.0,42.544951873892096
442,2016,408.04688017858575,0.0,0.0
443,2016,0.0,0.0,92.08533637826088
444,2016,0.0,88.56291044681426,0.0
445,2016,0.0,86.2309349150067,0.0
446,2016,0.0,105.73565908650278,0.0
447,2016,0.0,47.80457821830176,0.0
448,2016,787.7861816275284,0.0,0.0
449,2016,0.0,43.12412376672285,0.0
450,2016,0.0,218.53505416787544,0.0
451,2016,0.0,0.0,117.88879734362264
452,2016,0.0,66.70356107809693,0.0
453,2016,0.0,87.49397873502704,0.0
454,2016,625.2563501077723,64.49468443260973,0.0
455,2016,0.0,141.7499722421753,0.0
456,2016,0.0,18.307791765756427,0.0
457,2016,0.0,121.4966312188867,0.0
458,2016,0.0,45.43774108325141,0.0
459,2016,0.0,29.840626700399113,0.0
460,2016,0.0,35.918175818367345,0.0
461,2016,0.0,41.500519841764415,0.0
462,2016,0.0,18.636609449371765,0.0
463,2016,0.0,0.0,99.35062124558793
464,2016,0.0,339.6029372832092,0.0
465,2016,0.0,47.41548367168337,0.0
466,2016,0.0,62.69998712039458,0.0
467,2016,0.0,38.39170716220844,0.0
468,2016,0.0,41.669668227531055,0.0
469,2016,0.0,0.0,51.02638311183976
470,2016,0.0,20.28477730678661,0.0
471,2016,0.0,66.3080289035309,0.0
472,2016,1057.6026457823955,0.0,0.0
473,2016,697.9831729977277,0.0,0.0
474,2016,0.0,63.31587654745779,0.0
475,2016,120.04040614022239,0.0,0.0
476,2016,42.214150900404114,292.6257304049778,0.0
477,2016,444.57638106130764,0.0,0.0
478,2016,878.5711859697154,88.4408225744336,0.0
479,2016,369.2352232133283,455.4425888784587,0.0
480,2016,0.0,33.998487871086496,0.0
481,2016,79.66816450401032,0.0,0.0
482,2016,0.0,98.6098504200171,0.0
483,2016,0.0,17.356274288412173,0.0
484,2016,0.0,0.0,31.07572936184965
485,2016,1066.4478275876622,0.0,0.0
486,2016,2686.376700539276,0.0,0.0
487,2016,0.0,58.02776602269029,0.0
488,2016,558.6058787839169,0.0,0.0
489,2016,0.0,87.45606286025077,0.0
490,2016,0.0,57.92020761099431,0.0
491,2016,391.7344900385252,31.30838635128231,0.0
492,2016,503.45177227165027,0.0,0.0
493,2016,0.0,21.34612468103731,0.0
494,2016,0.0,81.23836433557769,0.0
495,2016,0.0,98.41182312374009,0.0
496,2016,0.0,29.42152295830396,0.0
497,2016,0.0,41.52494767980935,0.0
498,2016,0.0,0.0,20.122258435056153
499,2016,0.0,110.93328608352458,0.0
500,2016,85.34195512743845,328.6286293616729,0.0
501,2016,0.0,0.0,23.5767711729697
502,2016,0.0,0.0,29.16647007970207
503,2016,0.0,36.78561618500369,0.0
504,2016,0.0,0.0,152.59444500977582
505,2016,0.0,36.271569847382715,0.0
506,2016,0.0,39.02154938680487,0.0
507,2016,0.0,44.46856873379042,0.0
508,2016,0.0,119.88354029570506,0.0
509,2016,0.0,44.280459507660744,0.0
510,2016,455.5929232094062,0.0,0.0
511,2016,0.0,11.223104457018522,0.0
512,2016,438.4342933869018,0.0,0.0
513,2016,0.0,0.0,35.05299768988522
514,2016,0.0,0.0,19.97211243340341
515,2016,0.0,26.451851792528373,0.0
516,2016,0.0,25.04018685879967,0.0
517,2016,0.0,83.75121380613048,0.0
518,2016,0.0,58.33688211952042,0.0
519,2016,0.0,0.0,24.869590089176903
520,2016,0.0,22.999030147122323,0.0
521,2016,0.0,120.54585363447451,0.0
522,2016,3637.185066946724,0.0,0.0
523,2016,0.0,122.63513252113336,0.0
524,2016,0.0,32.67536143348965,36.366989307313276
525,2016,0.0,33.05782678264282,0.0
526,2016,0.0,72.42062834938272,0.0
527,2016,286.6314442235755,0.0,0.0
528,2016,144.78928420271697,0.0,0.0
529,2016,0.0,32.21615644975125,0.0
530,2016,0.0,7.8462338837745405,20.793631694647125
531,2016,0.0,35.48741845293627,0.0
532,2016,0.0,55.78463718447503,7.965031552103723
533,2016,0.0,113.61507529033048,0.0
534,2016,0.0,123.13752367252488,0.0
535,2016,0.0,30.014022691303094,0.0
536,2016,0.0,160.46003717688544,0.0
537,2016,0.0,112.90994283727038,0.0
538,2016,0.0,44.681488673460706,0.0
539,2016,0.0,300.24055177276233,0.0
540,2016,0.0,0.0,14.825998724125167
541,2016,0.0,273.105116913362,0.0
542,2016,0.0,0.0,19.95894335946239
543,2016,0.0,0.0,59.81477316887525
544,2016,0.0,55.59848033895146,0.0
545,2016,0.0,60.74984821074142,0.0
546,2016,0.0,0.0,24.72536227556637
547,2016,0.0,0.0,22.059702522091612
548,2016,0.0,55.46175039312374,0.0
549,2016,0.0,102.17498762357646,0.0
550,2016,0.0,65.36713864488203,0.0
551,2016,2419.7943260310253,0.0,0.0
552,2016,0.0,0.0,17.84959499504208
553,2016,0.0,71.77884376527253,0.0
554,2016,0.0,55.59703981063051,0.0
555,2016,0.0,80.4738654436388,0.0
556,2016,0.0,242.90102253638167,0.0
557,2016,0.0,0.0,42.53770678704532
558,2016,0.0,44.190389904314124,9.84619005819659
559,2016,0.0,63.00586090932587,0.0
560,2016,0.0,41.82802769318353,0.0
561,2016,0.0,0.0,26.757101559299144
562,2016,0.0,168.40253007888245,0.0
563,2016,0.0,0.0,23.038044852908317
564,2016,2523.7608928146096,906.1626482378249,0.0
565,2016,0.0,60.95531298371915,0.0
566,2016,0.0,27.7101032106902,0.0
567,2016,0.0,57.740909395521584,8.618183553753852
568,2016,8536.75190322218,0.0,0.0
569,2016,0.0,0.0,78.96979544771841
570,2016,0.0,152.27216000459953,0.0
571,2016,0.0,0.0,20.310265190990176
572,2016,0.0,102.15982224852826,0.0
573,2016,0.0,427.08501628153135,0.0
574,2016,0.0,0.0,25.825738319000095
575,2016,0.0,179.635711298053,0.0
576,2016,0.0,27.347804636235274,13.775114809959629
577,2016,0.0,46.828868760929566,0.0
578,2016,0.0,45.417135308283775,0.0
579,2016,0.0,66.27239206381063,0.0
580,2016,0.0,0.0,17.80474006235704
581,2016,0.0,95.58100826266796,0.0
582,2016,1089.7978821428972,0.0,0.0
583,2016,0.0,72.16376161142996,0.0
584,2016,0.0,88.3611164484723,0.0
585,2016,0.0,0.0,11.950433981176213
586,2016,0.0,13.78196738163964,0.0
587,2016,0.0,70.4845788347672,0.0
588,2016,0.0,0.0,13.924657195871331
589,2016,0.0,8.626261040673345,0.0
590,2016,0.0,67.50020737492513,0.0
591,2016,0.0,0.0,23.3097422629033
592,2016,0.0,0.0,19.103128064592486
593,2016,0.0,115.73657802140414,0.0
594,2016,0.0,0.0,61.96656316341178
595,2016,0.0,34.07147318475972,0.0
596,2016,380.49981422363436,0.0,0.0
597,2016,585.625351942804,0.0,0.0
598,2016,0.0,174.68857268125927,0.0
599,2016,0.0,121.19996168401524,0.0
600,2016,0.0,84.07810523730228,0.0
601,2016,0.0,0.0,32.229300161716466
602,2016,0.0,0.0,18.653480645041547
603,2016,0.0,34.46089992044813,0.0
604,2016,609.4338316998355,0.0,0.0
605,2016,0.0,62.90903718711587,0.0
606,2016,0.0,0.0,17.54732623629621
607,2016,0.0,110.24013140902719,0.0
608,2016,0.0,139.62291256829113,0.0
609,2016,0.0,0.0,20.610607685501968
610,2016,0.0,37.30031881468065,0.0
611,2016,305.09999984388656,0.0,0.0
612,2016,0.0,0.0,39.067107954640335
613,2016,0.0,70.61805944692969,0.0
614,2016,0.0,156.40353028439552,0.0
615,2016,0.0,24.244730620001036,0.0
616,2016,9668.318438923689,0.0,0.0
617,2016,0.0,0.0,25.348225353554945
618,2016,0.0,111.22282580858332,0.0
619,2016,0.0,78.13953323176084,0.0
620,2016,0.0,85.45891242891639,0.0
621,2016,0.0,50.164878705581536,26.485632840308163
622,2016,0.0,0.0,25.22055521213759
623,2016,0.0,212.98964483264658,0.0
624,2016,0.0,102.44314776022463,0.0
625,2016,393.8081971231217,21.799707316712496,0.0
626,2016,0.0,99.59368521542191,0.0
627,2016,0.0,29.73465854968111,0.0
628,2016,0.0,70.267457941038,0.0
629,2016,354.8352745721529,107.4993089261358,0.0
630,2016,0.0,0.0,39.08912055753091
631,2016,0.0,105.4878336302454,0.0
632,2016,0.0,145.43781489778635,0.0
633,2016,0.0,29.991728465138358,0.0
634,2016,0.0,89.85430839327539,0.0
635,2016,0.0,0.0,23.132646588981142
636,2016,0.0,0.0,48.437943907586366
637,2016,599.5464223019252,227.59323886755024,0.0
638,2016,0.0,79.88202330727381,0.0
639,2016,0.0,105.0166884908394,0.0
640,2016,0.0,21.25632756636974,0.0
641,2016,0.0,73.63722586861283,0.0
642,2016,0.0,46.66630432172531,0.0
643,2016,0.0,0.0,27.77213452615337
644,2016,0.0,47.4969233468068,0.0
645,2016,0.0,345.756277232264,0.0
646,2016,0.0,0.0,36.00402693297038
647,2016,0.0,35.99242961105812,0.0
648,2016,0.0,164.19360629627016,0.0
649,2016,0.0,72.01112079666068,0.0
650,2016,0.0,17.046574940636283,0.0
651,2016,0.0,392.3018073367177,0.0
652,2016,0.0,61.88077259792415,0.0
653,2016,0.0,56.560856824588946,0.0
654,2016,0.0,66.39883655360005,55.21542817026846
655,2016,0.0,153.67632236172014,0.0
656,2016,0.0,332.0813769578602,0.0
657,2016,0.0,86.74094386115615,0.0
658,2016,0.0,146.2554351563136,0.0
659,2016,0.0,89.3711077850452,0.0
660,2016,0.0,0.0,32.684846549681545
661,2016,0.0,45.69394199790972,0.0
662,2016,0.0,105.32141419275463,0.0
