Geo,Year,PkgSpacesPerSFDU,PkgSpacesPerMFDU,PkgSpacesPerGQ,PropNonWrkTripPay,PropWkrPay,PropCashOut,PkgCost.2010
2121,2016,2.5,1.5,0,0.39363057324840767,0.0,0,0.0
2122,2016,2.5,1.5,0,0.16085686465433302,0.0,0,0.0
2123,2016,2.5,1.5,0,0.2889580093312597,0.0,0,0.0
2124,2016,3.0,3.0,0,0.16324062877871826,0.0,0,0.0
2125,2016,2.5,1.5,0,0.21411764705882352,0.0,0,0.0
2126,2016,2.5,1.5,0,0.45609220636663006,0.0,0,0.0
2127,2016,2.5,1.5,0,0.40016344320348674,0.0,0,0.0
2128,2016,2.5,1.5,0,0.10495626822157433,0.0,0,0.0
2129,2016,2.5,1.5,0,0.26409495548961426,0.0,0,0.0
2130,2016,2.5,1.5,0,0.2911073825503355,0.0,0,0.0
2131,2016,2.5,1.5,0,0.16177190406265296,0.0,0,0.0
2132,2016,2.5,1.5,0,0.1560509554140127,0.0,0,0.0
2133,2016,2.5,1.5,0,0.11988304093567248,0.0,0,0.0
2134,2016,2.5,1.5,0,0.3197729422894986,0.0,0,0.0
2135,2016,2.5,1.5,0,0.2122709491455631,0.0,0,0.0
2136,2016,2.5,1.5,0,0.23755725190839694,0.0,0,0.0
2137,2016,2.5,1.5,0,0.20946416144745994,0.0,0,0.0
2138,2016,2.5,1.5,0,0.4571494571494571,0.0,0,0.0
2139,2016,3.0,3.0,0,0.5777777777777777,0.0,0,0.0
2140,2016,2.5,1.5,0,0.15116279069767447,0.0,0,0.0
2141,2016,3.0,3.0,0,0.0,0.0,0,0.0
2142,2016,2.5,1.5,0,0.2685691946833464,0.0,0,0.0
2143,2016,2.5,1.5,0,0.11615628299894398,0.0,0,0.0
2144,2016,2.5,1.5,0,0.4758432087511395,0.0,0,0.0
2145,2016,2.5,1.5,0,0.3341894060995184,0.0,0,0.0
2146,2016,3.0,3.0,0,0.046875,0.0,0,0.0
2147,2016,2.5,1.5,0,0.49041555897579403,0.8397790055248618,0,0.0
2148,2016,2.5,1.5,0,0.18959479739869933,0.0,0,0.0
2149,2016,2.5,1.5,0,0.23964497041420119,0.0,0,0.0
2150,2016,2.5,1.5,0,0.1125121241513094,0.0,0,0.0
2151,2016,2.5,1.5,0,0.26863753213367614,0.0,0,0.0
2152,2016,2.5,1.5,0,0.3989696622781912,0.0,0,0.0
2153,2016,2.5,1.5,0,0.20090191657271705,0.0,0,0.0
2154,2016,3.0,3.0,0,1.0,0.0,0,0.0
2155,2016,2.5,1.5,0,0.5702479338842975,0.0,0,0.0
2156,2016,2.5,1.5,0,0.38665447897623395,0.0,0,0.0
2157,2016,2.5,1.5,0,0.3731912397340633,0.0,0,0.0
2158,2016,3.0,3.0,0,1.0,0.0,0,0.0
2159,2016,2.5,1.5,0,0.5476850019786308,0.0,0,0.0
2160,2016,2.5,1.5,0,0.23647540983606552,0.0,0,0.0
2161,2016,2.5,1.5,0,0.0,0.0,0,0.0
2162,2016,2.5,1.5,0,0.07418622255866769,0.0,0,0.0
2163,2016,2.5,1.5,0,0.37144648829431437,0.0,0,0.0
2164,2016,2.5,1.5,0,0.2635838150289017,0.0,0,0.0
2165,2016,3.0,3.0,0,0.5841584158415842,0.0,0,0.0
2166,2016,2.5,1.5,0,0.4775145067698259,0.0,0,0.0
2167,2016,2.5,1.5,0,0.2609732824427481,0.0,0,0.0
2168,2016,2.5,1.5,0,0.2832214765100671,0.0,0,0.0
2169,2016,3.0,3.0,0,0.08723864455659702,0.0,0,0.0
2170,2016,2.5,1.5,0,0.2533490011750882,0.0,0,0.0
2171,2016,2.5,1.5,0,0.7142857142857143,0.0,0,0.0
2172,2016,2.5,1.5,0,0.6551348999129678,0.0,0,0.0
2173,2016,2.5,1.5,0,0.2680428616451308,0.0,0,0.0
2174,2016,2.5,1.5,0,0.33412887828162297,0.0,0,0.0
2175,2016,2.5,1.5,0,0.875,0.0,0,0.0
2176,2016,2.5,1.5,0,0.4886685552407932,0.0,0,0.0
2177,2016,2.5,1.5,0,0.5374084686405604,0.0,0,0.0
2178,2016,2.5,1.5,0,0.5384615384615384,0.0,0,0.0
2179,2016,2.5,1.5,0,0.21031746031746035,0.0,0,0.0
2180,2016,2.5,1.5,0,0.6138279932546374,0.0,0,0.0
2181,2016,2.5,1.5,0,0.8228215767634854,0.0,0,0.0
2182,2016,2.5,1.5,0,0.6232813932172319,0.0,0,0.0
2183,2016,2.5,1.5,0,0.540260736196319,0.0,0,0.0
2184,2016,3.0,3.0,0,0.18367346938775508,0.0,0,0.0
2185,2016,2.5,1.5,0,0.6504401864319005,0.0,0,0.0
2186,2016,2.5,1.5,0,0.20564216778025246,0.0,0,0.0
2187,2016,3.0,3.0,0,0.11891891891891893,0.0,0,0.0
2188,2016,2.5,1.5,0,0.6796036333608588,0.0,0,0.0
2189,2016,2.5,1.5,0,0.6021611001964636,0.0,0,0.0
2190,2016,2.5,1.5,0,0.13989637305699487,0.0,0,0.0
2191,2016,2.5,1.5,0,0.6181360201511334,0.0,0,0.0
2192,2016,3.0,3.0,0,0.10017889087656529,0.0,0,0.0
2193,2016,2.5,1.5,0,0.09857612267250826,0.0,0,0.0
2194,2016,2.5,1.5,0,0.3118837571354437,0.0,0,0.0
2195,2016,2.5,1.5,0,0.623541523678792,0.0,0,0.0
2196,2016,2.5,1.5,0,0.30265339966832505,0.0,0,0.0
2197,2016,2.5,1.5,0,0.5711849957374254,0.0,0,0.0
2198,2016,2.5,1.5,0,0.2619500271591526,0.0,0,0.0
2199,2016,2.5,1.5,0,0.2118241459920066,0.8732467532467533,0,3.0
2200,2016,2.5,1.5,0,0.18856259659969088,0.0,0,0.0
2201,2016,2.5,1.5,0,0.25314861460957183,0.0,0,0.0
2202,2016,2.5,1.5,0,0.2253815854258986,0.0,0,0.0
2203,2016,3.0,3.0,0,1.0,0.0,0,0.0
2204,2016,2.5,1.5,0,0.0,0.0,0,0.0
2205,2016,3.0,3.0,0,0.2753623188405797,0.0,0,0.0
2206,2016,2.5,1.5,0,0.18918288844853715,0.0,0,0.0
2207,2016,2.5,1.5,0,0.32537313432835824,0.0,0,0.0
2208,2016,2.5,1.5,0,0.2648673376029277,0.0,0,0.0
2209,2016,2.5,1.5,0,0.5129533678756477,0.0,0,0.0
2210,2016,2.5,1.5,0,0.30084985835694056,0.0,0,0.0
2211,2016,2.5,1.5,0,0.18009868421052633,0.0,0,0.0
2212,2016,2.5,1.5,0,0.31242508989212947,0.0,0,0.0
2213,2016,2.5,1.5,0,0.2822726639743768,0.0,0,0.0
2214,2016,3.0,3.0,0,0.09795321637426901,0.0,0,0.0
2215,2016,2.5,1.5,0,0.23768208230518184,0.0,0,4.0
2216,2016,2.5,1.5,0,0.5740950226244343,0.0,0,0.0
2217,2016,3.0,3.0,0,0.15189873417721522,0.0,0,0.0
2218,2016,2.5,1.5,0,0.6234643734643734,0.0,0,4.0
2219,2016,3.0,3.0,0,0.08955223880597019,0.0,0,0.0
2220,2016,2.5,1.5,0,0.16722972972972971,0.0,0,0.0
2221,2016,3.0,3.0,0,0.5512405609492987,0.0,0,0.0
2222,2016,2.5,1.5,0,0.4004325103622274,0.0,0,0.0
2223,2016,3.0,3.0,0,0.18992248062015504,0.0,0,0.0
2224,2016,2.5,1.5,0,0.42621825669183255,0.0,0,0.0
2225,2016,2.5,1.5,0,0.4746689089762456,0.0,0,0.0
2226,2016,3.0,3.0,0,0.1653577661431065,0.0,0,0.0
2227,2016,2.5,1.5,0,0.7467727213456774,0.0,0,0.0
2228,2016,2.5,1.5,0,0.5259473811247888,0.0,0,4.0
2229,2016,3.0,3.0,0,1.0,0.0,0,0.0
2230,2016,3.0,3.0,0,0.3421453990849008,0.0,0,0.0
2231,2016,2.5,1.5,0,0.6580436540016168,0.0,0,0.0
2232,2016,3.0,3.0,0,0.1885964912280702,0.0,0,0.0
2233,2016,2.5,1.5,0,1.0,0.0,0,0.0
2234,2016,2.5,1.5,0,0.3734542456718879,0.0,0,0.0
2235,2016,3.0,3.0,0,1.0,0.0,0,0.0
2236,2016,2.5,1.5,0,0.7948104660433428,0.46502057613168724,0,4.25
2237,2016,3.0,3.0,0,0.38888888888888884,0.0,0,0.0
2238,2016,3.0,3.0,0,0.15189873417721522,0.0,0,0.0
2239,2016,2.5,1.5,0,0.24036005352146939,0.8787640228301515,0,3.0
2240,2016,2.5,1.5,0,0.6040533860603065,0.0,0,0.0
2241,2016,2.5,1.5,0,0.5740356698465368,0.0,0,0.0
2242,2016,2.5,1.5,0,0.3433264887063655,0.8389319552110249,0,6.5
2243,2016,3.0,3.0,0,0.09356337093563372,0.0,0,0.0
2244,2016,3.0,3.0,0,0.10113468179575724,0.0,0,0.0
2245,2016,3.0,3.0,0,0.07226107226107226,0.0,0,0.0
2246,2016,2.5,1.5,0,0.7427821522309711,0.0,0,0.0
2247,2016,2.5,1.5,0,0.5199738048461034,0.9261213720316622,0,6.0
2248,2016,2.5,1.5,0,0.46346280447662935,0.0,0,4.0
2249,2016,2.5,1.5,0,0.1778982092365693,0.0,0,0.0
2250,2016,2.5,1.5,0,0.7407407407407407,0.0,0,19.0
2251,2016,3.0,3.0,0,0.10629921259842523,0.0,0,0.0
2252,2016,2.5,1.5,0,0.7807913584595515,0.398858075040783,0,6.5
2253,2016,2.5,1.5,0,0.3134094470561898,0.7151248164464024,0,7.0
2254,2016,2.5,1.5,0,0.25515210991167814,0.0,0,0.0
2255,2016,3.0,3.0,0,0.0,0.0,0,0.0
2256,2016,3.0,3.0,0,0.08769230769230774,0.0,0,0.0
2257,2016,2.5,1.5,0,0.2661217075386013,0.8099861303744799,0,2.5
2258,2016,2.5,1.5,0,0.9097987196493454,0.0,0,0.0
2259,2016,3.0,3.0,0,0.09139173302995829,0.0,0,0.0
2260,2016,2.5,1.5,0,0.8060941828254847,0.0,0,0.0
2261,2016,3.0,3.0,0,0.13562708102108767,0.0,0,0.0
2262,2016,3.0,3.0,0,0.11049723756906082,0.0,0,0.0
2263,2016,3.0,3.0,0,0.13815028901734105,0.0,0,0.0
2264,2016,2.5,1.5,0,0.4633214467651554,0.0,0,0.0
2265,2016,2.5,1.5,0,0.49160153001829365,0.24676375404530745,0,13.0
2266,2016,2.5,1.5,0,0.787943047561345,0.0,0,0.0
2267,2016,3.0,3.0,0,0.10695587135377715,0.0,0,0.0
2268,2016,2.5,1.5,0,0.11233993015133881,0.0,0,0.0
2269,2016,2.5,1.5,0,0.26134726224783866,0.0,0,0.0
2270,2016,2.5,1.5,0,0.2835762111067349,0.0,0,0.0
2271,2016,2.5,1.5,0,0.5034305317324186,0.0,0,0.0
2272,2016,2.5,1.5,0,0.21738285047637562,0.0,0,6.0
2273,2016,3.0,3.0,0,0.09113300492610843,0.0,0,0.0
2274,2016,3.0,3.0,0,0.14964788732394363,0.0,0,0.0
2275,2016,2.5,1.5,0,0.12839325018341896,0.0,0,0.0
2276,2016,3.0,3.0,0,0.08955223880597019,0.0,0,0.0
2277,2016,3.0,3.0,0,0.9375,0.0,0,0.0
2278,2016,3.0,3.0,0,0.4831387808041504,0.0,0,0.0
2279,2016,2.5,1.5,0,0.725,0.0,0,0.0
2280,2016,2.5,1.5,0,0.13538748832866476,0.0,0,0.0
2281,2016,3.0,3.0,0,0.22638888888888886,0.0,0,0.0
2282,2016,2.5,1.5,0,0.18641067538126366,0.0,0,0.0
2283,2016,2.5,1.5,0,0.3770511878520696,0.0,0,0.0
2284,2016,2.5,1.5,0,0.42161820480404555,0.0,0,0.0
2285,2016,2.5,1.5,0,0.2698474775127102,0.0,0,0.0
2286,2016,2.5,1.5,0,0.4143933489217979,0.0,0,0.0
2287,2016,3.0,3.0,0,1.0,0.0,0,0.0
2288,2016,3.0,3.0,0,0.25900277008310246,0.0,0,0.0
2289,2016,2.5,1.5,0,0.1561872909698997,0.0,0,0.0
2290,2016,3.0,3.0,0,0.12619669277632728,0.0,0,0.0
2291,2016,2.5,1.5,0,0.1277641277641277,0.0,0,0.0
2292,2016,2.5,1.5,0,0.2052606857679662,0.0,0,0.0
2293,2016,3.0,3.0,0,0.084942084942085,0.0,0,0.0
2294,2016,3.0,3.0,0,0.8909395973154363,0.0,0,0.0
2295,2016,3.0,3.0,0,0.10518174787316315,0.0,0,0.0
2296,2016,2.5,1.5,0,0.14035087719298245,0.0,0,0.0
2297,2016,3.0,3.0,0,0.09202453987730064,0.0,0,0.0
2298,2016,3.0,3.0,0,0.17132659131469363,0.0,0,0.0
2299,2016,3.0,3.0,0,0.28486529318542,0.0,0,0.0
2300,2016,2.5,1.5,0,0.18312020460358058,0.0,0,0.0
2301,2016,3.0,3.0,0,0.24703138252756573,0.0,0,0.0
2302,2016,2.5,1.5,0,0.1986506746626686,0.0,0,0.0
2303,2016,2.5,1.5,0,0.12017710309930418,0.0,0,0.0
2304,2016,3.0,3.0,0,0.2944444444444444,0.0,0,0.0
2305,2016,2.5,1.5,0,0.5328593996840443,0.0,0,0.0
2306,2016,3.0,3.0,0,0.28682170542635654,0.0,0,0.0
2307,2016,3.0,3.0,0,0.0379464285714286,0.0,0,0.0
2308,2016,2.5,1.5,0,0.3881633787163101,0.0,0,0.0
2309,2016,3.0,3.0,0,0.21334586466165417,0.0,0,0.0
2310,2016,3.0,3.0,0,0.34182825484764545,0.0,0,0.0
2311,2016,2.5,1.5,0,0.15835993125460346,0.0,0,0.0
2312,2016,3.0,3.0,0,0.55,0.0,0,0.0
2313,2016,3.0,3.0,0,0.10491606714628299,0.0,0,0.0
2314,2016,3.0,3.0,0,0.14530831099195707,0.0,0,0.0
2315,2016,2.5,1.5,0,0.2836864406779661,0.0,0,0.0
2316,2016,3.0,3.0,0,0.21383005868844096,0.0,0,0.0
2317,2016,3.0,3.0,0,0.10845588235294112,0.0,0,0.0
2318,2016,3.0,3.0,0,0.2668845315904139,0.0,0,0.0
2319,2016,2.5,1.5,0,0.40476679679474004,0.0,0,0.0
2320,2016,3.0,3.0,0,0.8576051779935275,0.0,0,0.0
2321,2016,3.0,3.0,0,1.0,0.0,0,0.0
2322,2016,3.0,3.0,0,0.17119341563786006,0.0,0,0.0
2323,2016,3.0,3.0,0,0.7843137254901961,0.0,0,0.0
2324,2016,3.0,3.0,0,0.26090557702926565,0.0,0,0.0
2325,2016,3.0,3.0,0,0.3007103393843725,0.0,0,0.0
2326,2016,3.0,3.0,0,0.8057851239669421,0.0,0,0.0
2327,2016,3.0,3.0,0,0.19263456090651554,0.0,0,0.0
2328,2016,2.5,1.5,0,0.28405365126676607,0.0,0,0.0
2329,2016,2.5,1.5,0,0.13124623720650208,0.0,0,0.0
2330,2016,3.0,3.0,0,0.1311881188118812,0.0,0,0.0
2331,2016,2.5,1.5,0,0.24456773000462317,0.0,0,0.0
2332,2016,3.0,3.0,0,0.29673041332510797,0.0,0,0.0
2333,2016,3.0,3.0,0,0.12866191607284239,0.0,0,0.0
2334,2016,3.0,3.0,0,0.5850214855739717,0.0,0,0.0
2335,2016,3.0,3.0,0,0.09126984126984128,0.0,0,0.0
2336,2016,3.0,3.0,0,0.7108317214700193,0.0,0,0.0
2337,2016,3.0,3.0,0,0.5507971241012817,0.0,0,0.0
2338,2016,3.0,3.0,0,0.3817034700315457,0.0,0,0.0
2339,2016,3.0,3.0,0,0.10480349344978168,0.0,0,0.0
2340,2016,3.0,3.0,0,0.3208147676639084,0.0,0,0.0
2341,2016,2.5,1.5,0,0.15359926639156352,0.0,0,0.0
2342,2016,2.5,1.5,0,0.2543305811882791,0.0,0,0.0
2343,2016,3.0,3.0,0,0.13089560148383683,0.0,0,0.0
2344,2016,3.0,3.0,0,0.30977270547616764,0.0,0,0.0
2345,2016,3.0,3.0,0,0.08504398826979476,0.0,0,0.0
2346,2016,3.0,3.0,0,0.09771573604060912,0.0,0,0.0
2347,2016,3.0,3.0,0,0.5321363359707851,0.0,0,0.0
2348,2016,3.0,3.0,0,0.2441860465116279,0.0,0,0.0
2349,2016,3.0,3.0,0,0.13983903420523136,0.0,0,0.0
2350,2016,3.0,3.0,0,0.3313696612665685,0.0,0,0.0
2351,2016,3.0,3.0,0,0.3112947658402204,0.0,0,0.0
2352,2016,3.0,3.0,0,0.11614730878186974,0.0,0,0.0
2353,2016,3.0,3.0,0,0.26614620298083747,0.0,0,0.0
2354,2016,2.5,1.5,0,0.16686819830713417,0.0,0,0.0
2355,2016,3.0,3.0,0,0.4641509433962264,0.0,0,0.0
2356,2016,2.5,1.5,0,0.32787462581440396,0.0,0,0.0
2357,2016,2.5,1.5,0,0.46894648060113475,0.0,0,0.0
2358,2016,3.0,3.0,0,0.6702508960573477,0.0,0,0.0
2359,2016,3.0,3.0,0,0.11652281134401976,0.0,0,0.0
2360,2016,3.0,3.0,0,0.15683814303638643,0.0,0,0.0
2361,2016,3.0,3.0,0,0.15113636363636362,0.0,0,0.0
2362,2016,3.0,3.0,0,0.0874890638670166,0.0,0,0.0
2363,2016,2.5,1.5,0,0.9888888888888889,0.0,0,0.0
2364,2016,2.5,1.5,0,0.17996188401851343,0.0,0,0.0
2365,2016,3.0,3.0,0,0.3880431774148907,0.0,0,0.0
2366,2016,3.0,3.0,0,0.14013561511139816,0.0,0,0.0
2367,2016,3.0,3.0,0,0.28835410399656214,0.0,0,0.0
2368,2016,3.0,3.0,0,0.3042418332520722,0.0,0,0.0
2369,2016,3.0,3.0,0,0.23704358068315667,0.0,0,0.0
2370,2016,3.0,3.0,0,0.08611111111111114,0.0,0,0.0
2371,2016,3.0,3.0,0,0.17361507709880064,0.0,0,0.0
2372,2016,3.0,3.0,0,0.2276214833759591,0.0,0,0.0
2373,2016,3.0,3.0,0,0.11502145922746776,0.0,0,0.0
2374,2016,2.5,1.5,0,0.4048991354466859,0.8744939271255061,0,2.75
2375,2016,3.0,3.0,0,0.30000000000000004,0.0,0,0.0
2376,2016,3.0,3.0,0,0.14786913473956087,0.0,0,0.0
2377,2016,3.0,3.0,0,0.182319118351701,0.0,0,0.0
2378,2016,3.0,3.0,0,0.11900826446280988,0.0,0,0.0
2379,2016,2.5,1.5,0,0.25805539853024306,0.0,0,0.0
2380,2016,2.5,1.5,0,0.6206322795341098,0.8145833333333333,0,1.75
2381,2016,3.0,3.0,0,0.49018385789965724,0.0,0,0.0
2382,2016,2.5,1.5,0,1.0,0.0,0,0.0
2383,2016,2.5,1.5,0,0.21298322392414293,0.0,0,0.0
2384,2016,3.0,3.0,0,0.5158730158730158,0.0,0,0.0
2385,2016,3.0,3.0,0,0.15039768618944327,0.0,0,0.0
2386,2016,2.5,1.5,0,0.15184893784421716,0.0,0,0.0
2387,2016,2.5,1.5,0,0.17447784004075395,0.0,0,0.0
2388,2016,2.5,1.5,0,0.7448546226723294,0.80835734870317,0,4.0
2389,2016,2.5,1.5,0,0.12587412587412583,0.8888888888888888,0,0.0
2390,2016,3.0,3.0,0,0.1198380566801619,0.0,0,0.0
2391,2016,3.0,3.0,0,0.28599221789883267,0.0,0,0.0
2392,2016,2.5,1.5,0,0.4874476987447699,0.8260869565217391,0,1.0
2393,2016,2.5,1.5,0,0.4351320321469575,0.8057663125948407,0,4.666666666666667
2394,2016,3.0,3.0,0,0.46410579345088165,0.0,0,0.0
2395,2016,2.5,1.5,0,0.15291529152915295,0.0,0,0.0
2396,2016,3.0,3.0,0,0.3433165195460277,0.0,0,0.0
2397,2016,2.5,1.5,0,0.6751749691230959,0.8734622144112478,0,7.0
2398,2016,3.0,3.0,0,0.2816067653276956,0.0,0,0.0
2399,2016,3.0,3.0,0,1.0,0.0,0,0.0
2400,2016,3.0,3.0,0,0.3707501349163519,0.0,0,0.0
2401,2016,2.5,1.5,0,0.668034188034188,0.7922077922077922,0,3.0
2402,2016,3.0,3.0,0,0.11032308904649335,0.0,0,0.0
2403,2016,3.0,3.0,0,0.2652388797364086,0.0,0,0.0
2404,2016,3.0,3.0,0,0.8033847000550358,0.0,0,0.0
2405,2016,3.0,3.0,0,0.10278372591006424,0.0,0,0.0
2406,2016,2.5,1.5,0,0.25610187477891755,0.0,0,0.0
2407,2016,2.5,1.5,0,0.18295739348370932,0.0,0,0.0
2408,2016,2.5,1.5,0,0.3862445414847162,0.0,0,0.0
2409,2016,3.0,3.0,0,0.1853414184023201,0.0,0,0.0
2410,2016,3.0,3.0,0,0.14872521246458925,0.0,0,0.0
2411,2016,2.5,1.5,0,0.1605061605061605,0.0,0,0.0
2412,2016,2.5,1.5,0,0.3076062639821029,0.40086206896551724,0,0.0
2413,2016,3.0,3.0,0,0.21176470588235297,0.0,0,0.0
2414,2016,3.0,3.0,0,0.12707774798927618,0.0,0,0.0
2415,2016,3.0,3.0,0,0.13150807899461403,0.0,0,0.0
2416,2016,2.5,1.5,0,0.3446920052424639,0.7802197802197802,0,4.0
2417,2016,3.0,3.0,0,0.07417582417582413,0.0,0,0.0
2418,2016,2.5,1.5,0,0.7088607594936709,0.819047619047619,0,0.0
2419,2016,3.0,3.0,0,0.11019971469329526,0.0,0,0.0
2420,2016,3.0,3.0,0,0.1071428571428571,0.0,0,0.0
2421,2016,2.5,1.5,0,0.6519950637597696,0.8726333907056799,0,7.0
2422,2016,2.5,1.5,0,0.09499999999999997,0.0,0,0.0
2423,2016,2.5,1.5,0,0.20331674958540635,0.27416173570019725,0,2.0
2424,2016,2.5,1.5,0,0.1160714285714286,0.0,0,0.0
2425,2016,2.5,1.5,0,0.10613496932515343,0.0,0,0.0
2426,2016,3.0,3.0,0,0.13131313131313127,0.0,0,0.0
2427,2016,2.5,1.5,0,0.4223760932944607,0.8239202657807309,0,1.5
2428,2016,3.0,3.0,0,0.13551401869158874,0.0,0,0.0
2429,2016,3.0,3.0,0,0.23116134751773054,0.0,0,0.0
2430,2016,2.5,1.5,0,0.724211880763457,0.8322072072072072,0,5.0
2431,2016,3.0,3.0,0,0.3110497237569061,0.0,0,0.0
2432,2016,3.0,3.0,0,0.1858823529411765,0.0,0,0.0
2433,2016,3.0,3.0,0,0.0679012345679012,0.0,0,0.0
2434,2016,3.0,3.0,0,0.35159817351598177,0.0,0,0.0
2435,2016,2.5,1.5,0,0.5743589743589743,0.0,0,0.0
2436,2016,2.5,1.5,0,0.4543401097128106,0.8263403263403264,0,4.0
2437,2016,3.0,3.0,0,0.8417222559126744,0.0,0,0.0
2438,2016,2.5,1.5,0,0.20009808729769496,0.0,0,0.0
2439,2016,3.0,3.0,0,0.5286298568507157,0.0,0,0.0
2440,2016,2.5,1.5,0,0.09285187914517312,0.0,0,0.0
2441,2016,3.0,3.0,0,0.02092050209205021,0.0,0,0.0
2442,2016,3.0,3.0,0,0.233890214797136,0.0,0,0.0
2443,2016,3.0,3.0,0,0.16259595254710402,0.0,0,0.0
2444,2016,3.0,3.0,0,0.46110150654482585,0.0,0,0.0
2445,2016,2.5,1.5,0,0.17051437829080596,0.0,0,0.0
2446,2016,2.5,1.5,0,0.08990771062816316,0.0,0,0.0
2447,2016,3.0,3.0,0,0.06976744186046513,0.0,0,0.0
2448,2016,3.0,3.0,0,0.580749354005168,0.0,0,0.0
2449,2016,3.0,3.0,0,0.8887792361590842,0.0,0,0.0
2450,2016,3.0,3.0,0,0.31576402321083175,0.0,0,0.0
2451,2016,3.0,3.0,0,0.8865744043372806,0.0,0,0.0
2452,2016,3.0,3.0,0,0.6807017543859649,0.0,0,0.0
2453,2016,3.0,3.0,0,0.8497109826589595,0.0,0,0.0
2454,2016,3.0,3.0,0,0.4328018223234624,0.0,0,0.0
2455,2016,2.5,1.5,0,0.15375766871165641,0.0,0,0.0
2456,2016,2.5,1.5,0,0.3789576229907452,0.0,0,0.0
2457,2016,3.0,3.0,0,0.2718651211801897,0.0,0,0.0
2458,2016,2.5,1.5,0,0.358983286908078,0.19047619047619047,0,1.0
2459,2016,3.0,3.0,0,0.11413748378728927,0.0,0,0.0
2460,2016,2.5,1.5,0,0.22664526484751202,0.0,0,0.0
2461,2016,3.0,3.0,0,0.07051282051282048,0.0,0,0.0
2462,2016,3.0,3.0,0,0.05882352941176472,0.0,0,0.0
2463,2016,2.5,1.5,0,0.2505910165484634,0.0,0,0.0
2464,2016,3.0,3.0,0,0.2390216787103947,0.0,0,0.0
2465,2016,2.5,1.5,0,0.5498466257668712,0.768595041322314,0,0.0
2466,2016,2.5,1.5,0,0.26151930261519307,0.0,0,0.0
2467,2016,2.5,1.5,0,0.3509385351490615,0.0,0,0.0
2468,2016,3.0,3.0,0,1.0,0.0,0,0.0
2469,2016,3.0,3.0,0,0.14451382694023196,0.0,0,0.0
2470,2016,3.0,3.0,0,0.12694224567575496,0.0,0,0.0
2471,2016,2.5,1.5,0,0.8397435897435898,0.0,0,0.0
2472,2016,3.0,3.0,0,0.7224999999999999,0.0,0,0.0
2473,2016,2.5,1.5,0,0.2961732851985559,0.0,0,0.0
2474,2016,3.0,3.0,0,0.125,0.0,0,0.0
2475,2016,2.5,1.5,0,0.3990812517944301,0.0,0,0.0
2476,2016,2.5,1.5,0,0.4208066094140668,0.0,0,0.0
2477,2016,3.0,3.0,0,0.08818342151675485,0.0,0,0.0
2478,2016,2.5,1.5,0,1.0,0.0,0,0.0
2479,2016,2.5,1.5,0,0.1467391304347826,0.0,0,0.0
2480,2016,3.0,3.0,0,0.09473684210526312,0.0,0,0.0
2481,2016,2.5,1.5,0,0.12449799196787148,0.0,0,0.0
2482,2016,2.5,1.5,0,0.3447916666666667,0.0,0,0.0
2483,2016,3.0,3.0,0,0.41821155943293353,0.0,0,0.0
2484,2016,3.0,3.0,0,0.6578313253012048,0.0,0,0.0
2485,2016,2.5,1.5,0,0.5428674351585014,0.0,0,0.0
2486,2016,2.5,1.5,0,0.6683040935672515,0.0,0,0.0
2487,2016,2.5,1.5,0,0.1915002560163851,0.0,0,0.0
2488,2016,3.0,3.0,0,0.25806451612903225,0.0,0,0.0
2489,2016,3.0,3.0,0,0.25135332845647407,0.0,0,0.0
2490,2016,3.0,3.0,0,0.8181818181818181,0.0,0,0.0
2491,2016,3.0,3.0,0,0.4666666666666667,0.0,0,0.0
2492,2016,3.0,3.0,0,0.6593086926762491,0.0,0,0.0
2493,2016,3.0,3.0,0,0.8666174480127968,0.0,0,0.0
2494,2016,3.0,3.0,0,0.7394881170018281,0.0,0,0.0
2495,2016,2.5,1.5,0,0.0820379965457686,0.0,0,0.0
2496,2016,3.0,3.0,0,0.36150041220115414,0.0,0,0.0
2497,2016,2.5,1.5,0,0.2328042328042328,0.0,0,0.0
2498,2016,3.0,3.0,0,0.19349315068493156,0.0,0,0.0
2499,2016,3.0,3.0,0,0.17934782608695654,0.0,0,0.0
2500,2016,3.0,3.0,0,0.5482509047044632,0.0,0,0.0
2501,2016,3.0,3.0,0,0.21598046057222609,0.0,0,0.0
2502,2016,3.0,3.0,0,0.11579892280071813,0.0,0,0.0
2503,2016,2.5,1.5,0,0.1494745036979369,0.0,0,0.0
2504,2016,2.5,1.5,0,0.14901960784313728,0.0,0,0.0
2505,2016,3.0,3.0,0,0.18976135488837564,0.0,0,0.0
2506,2016,3.0,3.0,0,0.2980332829046899,0.0,0,0.0
2507,2016,3.0,3.0,0,0.3803119956966111,0.0,0,0.0
2508,2016,2.5,1.5,0,0.49693251533742333,0.0,0,0.0
2509,2016,2.5,1.5,0,0.1387096774193548,0.0,0,0.0
2510,2016,2.5,1.5,0,0.1734618235730171,0.7785668760812164,0,0.0
2511,2016,3.0,3.0,0,0.14912280701754388,0.0,0,0.0
2512,2016,2.5,1.5,0,0.5369075721808607,0.0,0,0.0
2513,2016,2.5,1.5,0,0.23124647490129724,0.0,0,0.0
2514,2016,3.0,3.0,0,0.5850586611456177,0.0,0,0.0
2515,2016,3.0,3.0,0,0.11418047882136284,0.0,0,0.0
2516,2016,3.0,3.0,0,0.2156,0.0,0,0.0
